,Unnamed: 0,X,Y,com_insee,com_nom,Type,Type_détaillé,geometry,0
203,43,1.9900595,48.8155753997381,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9900595 48.8155753997381),7859
204,43,1.9900595,48.8155753997381,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9900595 48.8155753997381),7984
205,43,1.9900595,48.8155753997381,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9900595 48.8155753997381),7985
206,43,1.9900595,48.8155753997381,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9900595 48.8155753997381),8110
207,44,1.9884168,48.8186260997373,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9884168 48.8186260997373),7858
208,44,1.9884168,48.8186260997373,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9884168 48.8186260997373),7984
209,44,1.9884168,48.8186260997373,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9884168 48.8186260997373),7985
210,44,1.9884168,48.8186260997373,78165.0,les clayes-sous-bois,drinking_water,Missing,POINT (1.9884168 48.8186260997373),8110
211,45,2.5833173,48.7990089997422,94059.0,le plessis-trévise,drinking_water,Missing,POINT (2.5833173 48.7990089997422),16176
212,45,2.5833173,48.7990089997422,94059.0,le plessis-trévise,drinking_water,Missing,POINT (2.5833173 48.7990089997422),16177
213,45,2.5833173,48.7990089997422,94059.0,le plessis-trévise,drinking_water,Missing,POINT (2.5833173 48.7990089997422),16302
214,45,2.5833173,48.7990089997422,94059.0,le plessis-trévise,drinking_water,Missing,POINT (2.5833173 48.7990089997422),16303
215,45,2.5833173,48.7990089997422,94059.0,le plessis-trévise,drinking_water,Missing,POINT (2.5833173 48.7990089997422),16428
216,46,2.3263716,48.8133538997386,92049.0,montrouge,drinking_water,Missing,POINT (2.3263716 48.8133538997386),12521
217,46,2.3263716,48.8133538997386,92049.0,montrouge,drinking_water,Missing,POINT (2.3263716 48.8133538997386),12646
218,46,2.3263716,48.8133538997386,92049.0,montrouge,drinking_water,Missing,POINT (2.3263716 48.8133538997386),12647
219,46,2.3263716,48.8133538997386,92049.0,montrouge,drinking_water,Missing,POINT (2.3263716 48.8133538997386),12772
220,46,2.3263716,48.8133538997386,92049.0,montrouge,drinking_water,Missing,POINT (2.3263716 48.8133538997386),12773
221,47,2.3891218,48.8592325997272,75056.0,paris,drinking_water,Gratuit,POINT (2.3891218 48.8592325997272),13397
222,47,2.3891218,48.8592325997272,75056.0,paris,drinking_water,Gratuit,POINT (2.3891218 48.8592325997272),13398
223,47,2.3891218,48.8592325997272,75056.0,paris,drinking_water,Gratuit,POINT (2.3891218 48.8592325997272),13523
224,47,2.3891218,48.8592325997272,75056.0,paris,drinking_water,Gratuit,POINT (2.3891218 48.8592325997272),13524
225,47,2.3891218,48.8592325997272,75056.0,paris,drinking_water,Gratuit,POINT (2.3891218 48.8592325997272),13649
226,47,2.3891218,48.8592325997272,75056.0,paris,drinking_water,Gratuit,POINT (2.3891218 48.8592325997272),13650
227,48,2.3652261,48.8680203997251,75056.0,paris,drinking_water,Gratuit,POINT (2.3652261 48.8680203997251),13144
