,Unnamed: 0,X,Y,com_insee,com_nom,Type,connexion_type,Type_détaillé,geometry,0
225,46,2.3653488,48.8251411997357,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3653488 48.8251411997357),13149
226,46,2.3653488,48.8251411997357,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3653488 48.8251411997357),13150
227,46,2.3653488,48.8251411997357,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3653488 48.8251411997357),13275
228,46,2.3653488,48.8251411997357,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3653488 48.8251411997357),13276
229,47,2.3757046,48.8550909997283,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3757046 48.8550909997283),13272
230,47,2.3757046,48.8550909997283,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3757046 48.8550909997283),13397
231,47,2.3757046,48.8550909997283,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3757046 48.8550909997283),13398
232,47,2.3757046,48.8550909997283,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3757046 48.8550909997283),13524
233,48,2.299432,48.8102813997394,92020.0,châtillon,internet_access,wlan,Wifi,POINT (2.299432 48.8102813997394),12143
234,48,2.299432,48.8102813997394,92020.0,châtillon,internet_access,wlan,Wifi,POINT (2.299432 48.8102813997394),12268
235,48,2.299432,48.8102813997394,92020.0,châtillon,internet_access,wlan,Wifi,POINT (2.299432 48.8102813997394),12269
236,48,2.299432,48.8102813997394,92020.0,châtillon,internet_access,wlan,Wifi,POINT (2.299432 48.8102813997394),12395
237,49,2.3320949,48.8835419997212,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3320949 48.8835419997212),12638
238,49,2.3320949,48.8835419997212,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3320949 48.8835419997212),12639
239,49,2.3320949,48.8835419997212,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3320949 48.8835419997212),12764
240,49,2.3320949,48.8835419997212,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3320949 48.8835419997212),12765
241,49,2.3320949,48.8835419997212,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3320949 48.8835419997212),12891
242,50,2.3871195,48.8966205997179,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3871195 48.8966205997179),13393
243,50,2.3871195,48.8966205997179,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3871195 48.8966205997179),13394
244,50,2.3871195,48.8966205997179,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3871195 48.8966205997179),13519
245,50,2.3871195,48.8966205997179,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3871195 48.8966205997179),13520
246,50,2.3871195,48.8966205997179,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3871195 48.8966205997179),13645
247,50,2.3871195,48.8966205997179,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3871195 48.8966205997179),13646
248,51,2.5278886,48.8267918997353,94079.0,villiers-sur-marne,internet_access,wlan,Wifi,POINT (2.5278886 48.8267918997353),15417
249,51,2.5278886,48.8267918997353,94079.0,villiers-sur-marne,internet_access,wlan,Wifi,POINT (2.5278886 48.8267918997353),15418
250,51,2.5278886,48.8267918997353,94079.0,villiers-sur-marne,internet_access,wlan,Wifi,POINT (2.5278886 48.8267918997353),15543
251,51,2.5278886,48.8267918997353,94079.0,villiers-sur-marne,internet_access,wlan,Wifi,POINT (2.5278886 48.8267918997353),15544
252,51,2.5278886,48.8267918997353,94079.0,villiers-sur-marne,internet_access,wlan,Wifi,POINT (2.5278886 48.8267918997353),15669
253,52,2.3414021,48.8704364997245,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3414021 48.8704364997245),12766
254,52,2.3414021,48.8704364997245,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3414021 48.8704364997245),12767
255,52,2.3414021,48.8704364997245,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3414021 48.8704364997245),12892
256,52,2.3414021,48.8704364997245,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3414021 48.8704364997245),12893
257,52,2.3414021,48.8704364997245,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3414021 48.8704364997245),13018
258,53,2.3881028,48.8483065997299,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3881028 48.8483065997299),13399
259,53,2.3881028,48.8483065997299,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3881028 48.8483065997299),13524
260,53,2.3881028,48.8483065997299,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3881028 48.8483065997299),13525
261,53,2.3881028,48.8483065997299,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3881028 48.8483065997299),13650
262,53,2.3881028,48.8483065997299,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3881028 48.8483065997299),13651
263,54,2.3441492,48.8760883997231,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3441492 48.8760883997231),12766
264,54,2.3441492,48.8760883997231,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3441492 48.8760883997231),12891
265,54,2.3441492,48.8760883997231,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3441492 48.8760883997231),12892
266,54,2.3441492,48.8760883997231,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3441492 48.8760883997231),13017
267,54,2.3441492,48.8760883997231,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3441492 48.8760883997231),13018
268,55,2.319872,48.8315511997341,75056.0,paris,internet_access,wlan,Wifi,POINT (2.319872 48.8315511997341),12518
269,55,2.319872,48.8315511997341,75056.0,paris,internet_access,wlan,Wifi,POINT (2.319872 48.8315511997341),12519
270,55,2.319872,48.8315511997341,75056.0,paris,internet_access,wlan,Wifi,POINT (2.319872 48.8315511997341),12644
271,55,2.319872,48.8315511997341,75056.0,paris,internet_access,wlan,Wifi,POINT (2.319872 48.8315511997341),12645
272,56,2.3103284,48.8705730997244,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3103284 48.8705730997244),12262
273,56,2.3103284,48.8705730997244,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3103284 48.8705730997244),12388
274,56,2.3103284,48.8705730997244,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3103284 48.8705730997244),12389
275,56,2.3103284,48.8705730997244,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3103284 48.8705730997244),12514
276,56,2.3103284,48.8705730997244,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3103284 48.8705730997244),12515
277,57,2.377775,48.8494221997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.377775 48.8494221997297),13272
278,57,2.377775,48.8494221997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.377775 48.8494221997297),13273
279,57,2.377775,48.8494221997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.377775 48.8494221997297),13398
280,57,2.377775,48.8494221997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.377775 48.8494221997297),13399
281,57,2.377775,48.8494221997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.377775 48.8494221997297),13524
282,57,2.377775,48.8494221997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.377775 48.8494221997297),13525
283,58,2.373836,48.8370051997328,75056.0,paris,internet_access,wlan,Wifi,POINT (2.373836 48.8370051997328),13148
284,58,2.373836,48.8370051997328,75056.0,paris,internet_access,wlan,Wifi,POINT (2.373836 48.8370051997328),13274
285,58,2.373836,48.8370051997328,75056.0,paris,internet_access,wlan,Wifi,POINT (2.373836 48.8370051997328),13400
286,58,2.373836,48.8370051997328,75056.0,paris,internet_access,wlan,Wifi,POINT (2.373836 48.8370051997328),13526
287,59,2.1264964,48.8049736997407,78646.0,versailles,internet_access,wlan,Wifi,POINT (2.1264964 48.8049736997407),9749
288,59,2.1264964,48.8049736997407,78646.0,versailles,internet_access,wlan,Wifi,POINT (2.1264964 48.8049736997407),9750
289,59,2.1264964,48.8049736997407,78646.0,versailles,internet_access,wlan,Wifi,POINT (2.1264964 48.8049736997407),9875
290,59,2.1264964,48.8049736997407,78646.0,versailles,internet_access,wlan,Wifi,POINT (2.1264964 48.8049736997407),9876
291,59,2.1264964,48.8049736997407,78646.0,versailles,internet_access,wlan,Wifi,POINT (2.1264964 48.8049736997407),10001
292,59,2.1264964,48.8049736997407,78646.0,versailles,internet_access,wlan,Wifi,POINT (2.1264964 48.8049736997407),10002
293,60,2.3895843,48.8425089997314,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3895843 48.8425089997314),13399
294,60,2.3895843,48.8425089997314,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3895843 48.8425089997314),13525
295,60,2.3895843,48.8425089997314,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3895843 48.8425089997314),13526
296,60,2.3895843,48.8425089997314,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3895843 48.8425089997314),13651
297,60,2.3895843,48.8425089997314,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3895843 48.8425089997314),13652
298,61,2.3514426,48.8811173997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3514426 48.8811173997218),12891
299,61,2.3514426,48.8811173997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3514426 48.8811173997218),13017
300,61,2.3514426,48.8811173997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3514426 48.8811173997218),13018
301,61,2.3514426,48.8811173997218,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3514426 48.8811173997218),13143
302,62,2.2813384,48.8678397997251,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2813384 48.8678397997251),11884
303,62,2.2813384,48.8678397997251,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2813384 48.8678397997251),11885
304,62,2.2813384,48.8678397997251,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2813384 48.8678397997251),12010
305,62,2.2813384,48.8678397997251,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2813384 48.8678397997251),12011
306,62,2.2813384,48.8678397997251,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2813384 48.8678397997251),12136
307,62,2.2813384,48.8678397997251,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2813384 48.8678397997251),12137
308,63,2.3430453,48.8710338997243,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3430453 48.8710338997243),12766
309,63,2.3430453,48.8710338997243,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3430453 48.8710338997243),12892
310,63,2.3430453,48.8710338997243,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3430453 48.8710338997243),12893
311,63,2.3430453,48.8710338997243,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3430453 48.8710338997243),13018
312,64,2.3566308,48.8645326997259,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3566308 48.8645326997259),13019
313,64,2.3566308,48.8645326997259,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3566308 48.8645326997259),13144
314,64,2.3566308,48.8645326997259,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3566308 48.8645326997259),13145
315,64,2.3566308,48.8645326997259,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3566308 48.8645326997259),13271
316,65,2.3349837,48.8716437997241,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3349837 48.8716437997241),12640
317,65,2.3349837,48.8716437997241,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3349837 48.8716437997241),12766
318,65,2.3349837,48.8716437997241,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3349837 48.8716437997241),12767
319,65,2.3349837,48.8716437997241,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3349837 48.8716437997241),12892
320,66,2.3351551,48.8713270997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3351551 48.8713270997242),12640
321,66,2.3351551,48.8713270997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3351551 48.8713270997242),12766
322,66,2.3351551,48.8713270997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3351551 48.8713270997242),12767
323,66,2.3351551,48.8713270997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3351551 48.8713270997242),12892
324,66,2.3351551,48.8713270997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3351551 48.8713270997242),12893
325,67,2.3354731,48.8713897997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3354731 48.8713897997242),12640
326,67,2.3354731,48.8713897997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3354731 48.8713897997242),12766
327,67,2.3354731,48.8713897997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3354731 48.8713897997242),12767
328,67,2.3354731,48.8713897997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3354731 48.8713897997242),12892
329,67,2.3354731,48.8713897997242,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3354731 48.8713897997242),12893
330,68,2.3392304,48.8750363997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3392304 48.8750363997233),12765
331,68,2.3392304,48.8750363997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3392304 48.8750363997233),12766
332,68,2.3392304,48.8750363997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3392304 48.8750363997233),12891
333,68,2.3392304,48.8750363997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3392304 48.8750363997233),12892
334,68,2.3392304,48.8750363997233,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3392304 48.8750363997233),13018
335,69,2.3336297,48.8768038997229,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3336297 48.8768038997229),12639
336,69,2.3336297,48.8768038997229,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3336297 48.8768038997229),12640
337,69,2.3336297,48.8768038997229,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3336297 48.8768038997229),12765
338,69,2.3336297,48.8768038997229,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3336297 48.8768038997229),12766
339,69,2.3336297,48.8768038997229,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3336297 48.8768038997229),12891
340,69,2.3336297,48.8768038997229,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3336297 48.8768038997229),12892
341,70,2.2398904,48.8075006997401,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2398904 48.8075006997401),11387
342,70,2.2398904,48.8075006997401,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2398904 48.8075006997401),11388
343,70,2.2398904,48.8075006997401,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2398904 48.8075006997401),11513
344,70,2.2398904,48.8075006997401,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2398904 48.8075006997401),11514
345,70,2.2398904,48.8075006997401,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2398904 48.8075006997401),11639
346,71,2.2953474,48.876097899723,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2953474 48.876097899723),12135
347,71,2.2953474,48.876097899723,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2953474 48.876097899723),12136
348,71,2.2953474,48.876097899723,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2953474 48.876097899723),12261
349,71,2.2953474,48.876097899723,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2953474 48.876097899723),12262
350,71,2.2953474,48.876097899723,75056.0,paris,internet_access,wlan,Wifi,POINT (2.2953474 48.876097899723),12388
351,72,2.2359516,48.80777309974,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2359516 48.80777309974),11261
352,72,2.2359516,48.80777309974,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2359516 48.80777309974),11387
353,72,2.2359516,48.80777309974,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2359516 48.80777309974),11388
354,72,2.2359516,48.80777309974,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2359516 48.80777309974),11513
355,72,2.2359516,48.80777309974,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2359516 48.80777309974),11514
356,73,2.3550998,48.8375904997326,75056.0,paris,internet_access,yes,Autre,POINT (2.3550998 48.8375904997326),12896
357,73,2.3550998,48.8375904997326,75056.0,paris,internet_access,yes,Autre,POINT (2.3550998 48.8375904997326),13021
358,73,2.3550998,48.8375904997326,75056.0,paris,internet_access,yes,Autre,POINT (2.3550998 48.8375904997326),13022
359,73,2.3550998,48.8375904997326,75056.0,paris,internet_access,yes,Autre,POINT (2.3550998 48.8375904997326),13148
360,74,2.3273657,48.828063499735,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3273657 48.828063499735),12519
361,74,2.3273657,48.828063499735,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3273657 48.828063499735),12645
362,74,2.3273657,48.828063499735,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3273657 48.828063499735),12771
363,75,2.3745043,48.8493178997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3745043 48.8493178997297),13272
364,75,2.3745043,48.8493178997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3745043 48.8493178997297),13273
365,75,2.3745043,48.8493178997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3745043 48.8493178997297),13398
366,75,2.3745043,48.8493178997297,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3745043 48.8493178997297),13399
367,76,2.3603543,48.8732652997237,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3603543 48.8732652997237),13018
368,76,2.3603543,48.8732652997237,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3603543 48.8732652997237),13143
369,76,2.3603543,48.8732652997237,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3603543 48.8732652997237),13144
370,76,2.3603543,48.8732652997237,75056.0,paris,internet_access,wlan,Wifi,POINT (2.3603543 48.8732652997237),13270
371,77,2.4080026,48.8469347997303,75056.0,paris,internet_access,wlan,Wifi,POINT (2.4080026 48.8469347997303),13651
372,77,2.4080026,48.8469347997303,75056.0,paris,internet_access,wlan,Wifi,POINT (2.4080026 48.8469347997303),13776
373,77,2.4080026,48.8469347997303,75056.0,paris,internet_access,wlan,Wifi,POINT (2.4080026 48.8469347997303),13777
374,77,2.4080026,48.8469347997303,75056.0,paris,internet_access,wlan,Wifi,POINT (2.4080026 48.8469347997303),13903
375,78,2.2577699,48.8223082997364,92040.0,issy-les-moulineaux,internet_access,wlan,Wifi,POINT (2.2577699 48.8223082997364),11637
376,78,2.2577699,48.8223082997364,92040.0,issy-les-moulineaux,internet_access,wlan,Wifi,POINT (2.2577699 48.8223082997364),11638
377,78,2.2577699,48.8223082997364,92040.0,issy-les-moulineaux,internet_access,wlan,Wifi,POINT (2.2577699 48.8223082997364),11763
378,78,2.2577699,48.8223082997364,92040.0,issy-les-moulineaux,internet_access,wlan,Wifi,POINT (2.2577699 48.8223082997364),11764
379,79,2.2254946,48.7846099997457,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2254946 48.7846099997457),11138
380,79,2.2254946,48.7846099997457,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2254946 48.7846099997457),11263
381,79,2.2254946,48.7846099997457,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2254946 48.7846099997457),11264
382,79,2.2254946,48.7846099997457,92048.0,meudon,internet_access,wlan,Wifi,POINT (2.2254946 48.7846099997457),11390
383,80,2.2194691,48.8961484997181,92050.0,nanterre,internet_access,wlan,Wifi,POINT (2.2194691 48.8961484997181),10999
384,80,2.2194691,48.8961484997181,92050.0,nanterre,internet_access,wlan,Wifi,POINT (2.2194691 48.8961484997181),11125
385,80,2.2194691,48.8961484997181,92050.0,nanterre,internet_access,wlan,Wifi,POINT (2.2194691 48.8961484997181),11126
386,80,2.2194691,48.8961484997181,92050.0,nanterre,internet_access,wlan,Wifi,POINT (2.2194691 48.8961484997181),11251
387,80,2.2194691,48.8961484997181,92050.0,nanterre,internet_access,wlan,Wifi,POINT (2.2194691 48.8961484997181),11252
388,81,2.3920876,48.9033612997163,93055.0,pantin,internet_access,yes,Autre,POINT (2.3920876 48.9033612997163),13518
