,X,Y,code_insee_commune,gratuit,tarification,accessibilite_pmr,condition_acces,Type,type,Type_détaillé,geometry,0
1221,2.157305,49.021755,95488.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.1573050022125244 49.02175521850586),10356
1222,2.163275,49.020382,95488.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.1632750034332275 49.020381927490234),10229
1222,2.163275,49.020382,95488.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.1632750034332275 49.020381927490234),10230
1222,2.163275,49.020382,95488.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.1632750034332275 49.020381927490234),10355
1222,2.163275,49.020382,95488.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.1632750034332275 49.020381927490234),10356
1222,2.163275,49.020382,95488.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.1632750034332275 49.020381927490234),10481
1222,2.163275,49.020382,95488.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.1632750034332275 49.020381927490234),10482
1223,2.2329254,49.002213,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2329254150390625 49.00221252441406),11239
1223,2.2329254,49.002213,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2329254150390625 49.00221252441406),11240
1223,2.2329254,49.002213,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2329254150390625 49.00221252441406),11365
1223,2.2329254,49.002213,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2329254150390625 49.00221252441406),11366
1223,2.2329254,49.002213,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2329254150390625 49.00221252441406),11491
1223,2.2329254,49.002213,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2329254150390625 49.00221252441406),11492
1224,2.244439,48.997616,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.244438886642456 48.997615814208984),11366
1224,2.244439,48.997616,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.244438886642456 48.997615814208984),11492
1224,2.244439,48.997616,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.244438886642456 48.997615814208984),11493
1224,2.244439,48.997616,95491.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.244438886642456 48.997615814208984),11618
1225,2.5318978,49.013577,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.531897783279419 49.01357650756836),15396
1225,2.5318978,49.013577,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.531897783279419 49.01357650756836),15397
1225,2.5318978,49.013577,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.531897783279419 49.01357650756836),15522
1225,2.5318978,49.013577,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.531897783279419 49.01357650756836),15523
1225,2.5318978,49.013577,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.531897783279419 49.01357650756836),15648
1225,2.5318978,49.013577,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.531897783279419 49.01357650756836),15649
1226,2.532096,49.0135,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.5320959091186523 49.01350021362305),15396
1226,2.532096,49.0135,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.5320959091186523 49.01350021362305),15397
1226,2.532096,49.0135,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.5320959091186523 49.01350021362305),15522
1226,2.532096,49.0135,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.5320959091186523 49.01350021362305),15523
1226,2.532096,49.0135,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.5320959091186523 49.01350021362305),15648
1226,2.532096,49.0135,95527.0,Missing,Missing,accessibilité inconnue,accès réservé,charging_station,Missing,Accès réservé,POINT (2.5320959091186523 49.01350021362305),15649
1227,2.237678,49.010605,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.237678050994873 49.01060485839844),11239
1227,2.237678,49.010605,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.237678050994873 49.01060485839844),11364
1227,2.237678,49.010605,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.237678050994873 49.01060485839844),11365
1227,2.237678,49.010605,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.237678050994873 49.01060485839844),11490
1227,2.237678,49.010605,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.237678050994873 49.01060485839844),11491
1228,2.2433546,49.01895,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.243354558944702 49.018951416015625),11363
1228,2.2433546,49.01895,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.243354558944702 49.018951416015625),11364
1228,2.2433546,49.01895,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.243354558944702 49.018951416015625),11489
1228,2.2433546,49.01895,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.243354558944702 49.018951416015625),11490
1228,2.2433546,49.01895,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.243354558944702 49.018951416015625),11615
1228,2.2433546,49.01895,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.243354558944702 49.018951416015625),11616
1229,2.2486818,49.01931,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2486817836761475 49.019309997558594),11489
1229,2.2486818,49.01931,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2486817836761475 49.019309997558594),11490
1229,2.2486818,49.01931,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2486817836761475 49.019309997558594),11615
1229,2.2486818,49.01931,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2486817836761475 49.019309997558594),11616
1229,2.2486818,49.01931,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2486817836761475 49.019309997558594),11742
1230,2.2519577,49.0234,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.251957654953003 49.023399353027344),11489
1230,2.2519577,49.0234,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.251957654953003 49.023399353027344),11490
1230,2.2519577,49.0234,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.251957654953003 49.023399353027344),11615
1230,2.2519577,49.0234,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.251957654953003 49.023399353027344),11616
1230,2.2519577,49.0234,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.251957654953003 49.023399353027344),11741
1231,2.2520804,49.013294,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2520804405212402 49.0132942199707),11490
1231,2.2520804,49.013294,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2520804405212402 49.0132942199707),11491
1231,2.2520804,49.013294,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2520804405212402 49.0132942199707),11616
1231,2.2520804,49.013294,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2520804405212402 49.0132942199707),11617
1231,2.2520804,49.013294,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2520804405212402 49.0132942199707),11742
1231,2.2520804,49.013294,95563.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2520804405212402 49.0132942199707),11743
1232,2.1220887,49.054752,95572.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.122088670730591 49.054752349853516),9721
1232,2.1220887,49.054752,95572.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.122088670730591 49.054752349853516),9722
1232,2.1220887,49.054752,95572.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.122088670730591 49.054752349853516),9847
1232,2.1220887,49.054752,95572.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.122088670730591 49.054752349853516),9848
1233,2.2632735,48.970066,95582.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2632734775543213 48.97006607055664),11621
1233,2.2632735,48.970066,95582.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2632734775543213 48.97006607055664),11747
1233,2.2632735,48.970066,95582.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2632734775543213 48.97006607055664),11748
1233,2.2632735,48.970066,95582.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2632734775543213 48.97006607055664),11873
1233,2.2632735,48.970066,95582.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2632734775543213 48.97006607055664),11874
1234,2.2103586,49.015408,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2103586196899414 49.01540756225586),10860
1234,2.2103586,49.015408,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2103586196899414 49.01540756225586),10986
1234,2.2103586,49.015408,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2103586196899414 49.01540756225586),10987
1234,2.2103586,49.015408,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2103586196899414 49.01540756225586),11112
1234,2.2103586,49.015408,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2103586196899414 49.01540756225586),11113
1235,2.2108655,49.017307,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2108654975891113 49.01730728149414),10860
1235,2.2108655,49.017307,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2108654975891113 49.01730728149414),10985
1235,2.2108655,49.017307,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2108654975891113 49.01730728149414),10986
1235,2.2108655,49.017307,95607.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2108654975891113 49.01730728149414),11112
1236,2.2207592,49.025425,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.220759153366089 49.02542495727539),10985
1236,2.2207592,49.025425,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.220759153366089 49.02542495727539),11111
1236,2.2207592,49.025425,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.220759153366089 49.02542495727539),11237
1237,2.2250154,49.026306,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.22501540184021 49.02630615234375),11111
1237,2.2250154,49.026306,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.22501540184021 49.02630615234375),11236
1237,2.2250154,49.026306,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.22501540184021 49.02630615234375),11237
1237,2.2250154,49.026306,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.22501540184021 49.02630615234375),11363
1238,2.2312915,49.021046,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2312915325164795 49.02104568481445),11237
1238,2.2312915,49.021046,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2312915325164795 49.02104568481445),11238
1238,2.2312915,49.021046,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2312915325164795 49.02104568481445),11363
1238,2.2312915,49.021046,95607.0,True,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.2312915325164795 49.02104568481445),11364
1239,2.5372066,49.06031,95675.0,Missing,Missing,accessibilité inconnue,accès libre,charging_station,Missing,Accès libre,POINT (2.5372066497802734 49.06031036376953),15517
