,X,Y,name,brand,operator,fuel_diesel,fuel_95,fuel_98,fuel_e10,fuel_gpl,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
32,2.1181057,48.8750389997233,Relais Total De Louveciennes,Total,Total,yes,,yes,yes,yes,78350.0,Louveciennes,fuel,,Station de carburant,POINT (2.1181057 48.8750389997233),9742
32,2.1181057,48.8750389997233,Relais Total De Louveciennes,Total,Total,yes,,yes,yes,yes,78350.0,Louveciennes,fuel,,Station de carburant,POINT (2.1181057 48.8750389997233),9867
32,2.1181057,48.8750389997233,Relais Total De Louveciennes,Total,Total,yes,,yes,yes,yes,78350.0,Louveciennes,fuel,,Station de carburant,POINT (2.1181057 48.8750389997233),9868
33,2.6175969,48.6934873997683,Carrefour Market,Carrefour Market,,yes,yes,yes,yes,,77053.0,Brie-Comte-Robert,fuel,,Station de carburant,POINT (2.6175969 48.6934873997683),16692
33,2.6175969,48.6934873997683,Carrefour Market,Carrefour Market,,yes,yes,yes,yes,,77053.0,Brie-Comte-Robert,fuel,,Station de carburant,POINT (2.6175969 48.6934873997683),16818
33,2.6175969,48.6934873997683,Carrefour Market,Carrefour Market,,yes,yes,yes,yes,,77053.0,Brie-Comte-Robert,fuel,,Station de carburant,POINT (2.6175969 48.6934873997683),16944
34,2.8107244,48.3749029998469,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77316.0,Moret-Loing-et-Orvanne,fuel,,Station de carburant,POINT (2.8107244 48.3749029998469),19373
34,2.8107244,48.3749029998469,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77316.0,Moret-Loing-et-Orvanne,fuel,,Station de carburant,POINT (2.8107244 48.3749029998469),19374
34,2.8107244,48.3749029998469,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77316.0,Moret-Loing-et-Orvanne,fuel,,Station de carburant,POINT (2.8107244 48.3749029998469),19499
34,2.8107244,48.3749029998469,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77316.0,Moret-Loing-et-Orvanne,fuel,,Station de carburant,POINT (2.8107244 48.3749029998469),19500
34,2.8107244,48.3749029998469,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77316.0,Moret-Loing-et-Orvanne,fuel,,Station de carburant,POINT (2.8107244 48.3749029998469),19625
34,2.8107244,48.3749029998469,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,77316.0,Moret-Loing-et-Orvanne,fuel,,Station de carburant,POINT (2.8107244 48.3749029998469),19626
35,2.4854509,48.8427395997313,Total,Total,Total,yes,,yes,yes,,94052.0,Nogent-sur-Marne,fuel,,Station de carburant,POINT (2.4854509 48.8427395997313),14785
35,2.4854509,48.8427395997313,Total,Total,Total,yes,,yes,yes,,94052.0,Nogent-sur-Marne,fuel,,Station de carburant,POINT (2.4854509 48.8427395997313),14786
35,2.4854509,48.8427395997313,Total,Total,Total,yes,,yes,yes,,94052.0,Nogent-sur-Marne,fuel,,Station de carburant,POINT (2.4854509 48.8427395997313),14911
35,2.4854509,48.8427395997313,Total,Total,Total,yes,,yes,yes,,94052.0,Nogent-sur-Marne,fuel,,Station de carburant,POINT (2.4854509 48.8427395997313),14912
35,2.4854509,48.8427395997313,Total,Total,Total,yes,,yes,yes,,94052.0,Nogent-sur-Marne,fuel,,Station de carburant,POINT (2.4854509 48.8427395997313),15037
35,2.4854509,48.8427395997313,Total,Total,Total,yes,,yes,yes,,94052.0,Nogent-sur-Marne,fuel,,Station de carburant,POINT (2.4854509 48.8427395997313),15038
36,2.2546411,48.8969054997179,Total - Relais de l'Alma,Total,,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2546411 48.8969054997179),11503
36,2.2546411,48.8969054997179,Total - Relais de l'Alma,Total,,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2546411 48.8969054997179),11629
36,2.2546411,48.8969054997179,Total - Relais de l'Alma,Total,,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2546411 48.8969054997179),11630
36,2.2546411,48.8969054997179,Total - Relais de l'Alma,Total,,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2546411 48.8969054997179),11755
36,2.2546411,48.8969054997179,Total - Relais de l'Alma,Total,,yes,,yes,yes,,92026.0,Courbevoie,fuel,,Station de carburant,POINT (2.2546411 48.8969054997179),11756
37,1.9427634,48.8327330997338,Elan,Elan,Plaisir cycles,yes,yes,yes,,,78490.0,Plaisir,fuel,,Station de carburant,POINT (1.9427634 48.8327330997338),7226
37,1.9427634,48.8327330997338,Elan,Elan,Plaisir cycles,yes,yes,yes,,,78490.0,Plaisir,fuel,,Station de carburant,POINT (1.9427634 48.8327330997338),7227
37,1.9427634,48.8327330997338,Elan,Elan,Plaisir cycles,yes,yes,yes,,,78490.0,Plaisir,fuel,,Station de carburant,POINT (1.9427634 48.8327330997338),7352
37,1.9427634,48.8327330997338,Elan,Elan,Plaisir cycles,yes,yes,yes,,,78490.0,Plaisir,fuel,,Station de carburant,POINT (1.9427634 48.8327330997338),7353
38,2.3912112,48.8407840997318,Total,Total,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3912112 48.8407840997318),13525
38,2.3912112,48.8407840997318,Total,Total,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3912112 48.8407840997318),13526
38,2.3912112,48.8407840997318,Total,Total,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3912112 48.8407840997318),13651
38,2.3912112,48.8407840997318,Total,Total,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3912112 48.8407840997318),13652
39,2.4630446,48.9128696997139,,BP,,yes,,yes,yes,,93029.0,Drancy,fuel,,Station de carburant,POINT (2.4630446 48.9128696997139),14525
39,2.4630446,48.9128696997139,,BP,,yes,,yes,yes,,93029.0,Drancy,fuel,,Station de carburant,POINT (2.4630446 48.9128696997139),14526
39,2.4630446,48.9128696997139,,BP,,yes,,yes,yes,,93029.0,Drancy,fuel,,Station de carburant,POINT (2.4630446 48.9128696997139),14651
39,2.4630446,48.9128696997139,,BP,,yes,,yes,yes,,93029.0,Drancy,fuel,,Station de carburant,POINT (2.4630446 48.9128696997139),14652
40,2.1264585,48.8953785997183,Station Esso les Ibis,Esso,,yes,,yes,yes,,78650.0,Le Vésinet,fuel,,Station de carburant,POINT (2.1264585 48.8953785997183),9739
40,2.1264585,48.8953785997183,Station Esso les Ibis,Esso,,yes,,yes,yes,,78650.0,Le Vésinet,fuel,,Station de carburant,POINT (2.1264585 48.8953785997183),9740
40,2.1264585,48.8953785997183,Station Esso les Ibis,Esso,,yes,,yes,yes,,78650.0,Le Vésinet,fuel,,Station de carburant,POINT (2.1264585 48.8953785997183),9865
40,2.1264585,48.8953785997183,Station Esso les Ibis,Esso,,yes,,yes,yes,,78650.0,Le Vésinet,fuel,,Station de carburant,POINT (2.1264585 48.8953785997183),9866
40,2.1264585,48.8953785997183,Station Esso les Ibis,Esso,,yes,,yes,yes,,78650.0,Le Vésinet,fuel,,Station de carburant,POINT (2.1264585 48.8953785997183),9991
40,2.1264585,48.8953785997183,Station Esso les Ibis,Esso,,yes,,yes,yes,,78650.0,Le Vésinet,fuel,,Station de carburant,POINT (2.1264585 48.8953785997183),9992
41,2.5085742,48.92857119971,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,93005.0,Aulnay-sous-Bois,fuel,,Station de carburant,POINT (2.5085742 48.92857119971),15028
41,2.5085742,48.92857119971,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,93005.0,Aulnay-sous-Bois,fuel,,Station de carburant,POINT (2.5085742 48.92857119971),15153
41,2.5085742,48.92857119971,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,93005.0,Aulnay-sous-Bois,fuel,,Station de carburant,POINT (2.5085742 48.92857119971),15154
41,2.5085742,48.92857119971,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,93005.0,Aulnay-sous-Bois,fuel,,Station de carburant,POINT (2.5085742 48.92857119971),15279
41,2.5085742,48.92857119971,Intermarché,Intermarché,Groupement des Mousquetaires,yes,,yes,yes,,93005.0,Aulnay-sous-Bois,fuel,,Station de carburant,POINT (2.5085742 48.92857119971),15280
42,2.4555456,48.9065464997155,,BP,,yes,,yes,yes,yes,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.4555456 48.9065464997155),14400
42,2.4555456,48.9065464997155,,BP,,yes,,yes,yes,yes,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.4555456 48.9065464997155),14401
42,2.4555456,48.9065464997155,,BP,,yes,,yes,yes,yes,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.4555456 48.9065464997155),14526
42,2.4555456,48.9065464997155,,BP,,yes,,yes,yes,yes,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.4555456 48.9065464997155),14527
42,2.4555456,48.9065464997155,,BP,,yes,,yes,yes,yes,93008.0,Bobigny,fuel,,Station de carburant,POINT (2.4555456 48.9065464997155),14652
43,1.9842781,48.7696463997495,,,BP,yes,,yes,yes,,78621.0,Trappes,fuel,,Station de carburant,POINT (1.9842781 48.7696463997495),7737
43,1.9842781,48.7696463997495,,,BP,yes,,yes,yes,,78621.0,Trappes,fuel,,Station de carburant,POINT (1.9842781 48.7696463997495),7738
43,1.9842781,48.7696463997495,,,BP,yes,,yes,yes,,78621.0,Trappes,fuel,,Station de carburant,POINT (1.9842781 48.7696463997495),7863
43,1.9842781,48.7696463997495,,,BP,yes,,yes,yes,,78621.0,Trappes,fuel,,Station de carburant,POINT (1.9842781 48.7696463997495),7864
43,1.9842781,48.7696463997495,,,BP,yes,,yes,yes,,78621.0,Trappes,fuel,,Station de carburant,POINT (1.9842781 48.7696463997495),7989
43,1.9842781,48.7696463997495,,,BP,yes,,yes,yes,,78621.0,Trappes,fuel,,Station de carburant,POINT (1.9842781 48.7696463997495),7990
44,3.0530602,48.8178928997375,Carrefour Market,Carrefour,,yes,yes,yes,,,77320.0,Mouroux,fuel,,Station de carburant,POINT (3.0530602 48.8178928997375),22726
44,3.0530602,48.8178928997375,Carrefour Market,Carrefour,,yes,yes,yes,,,77320.0,Mouroux,fuel,,Station de carburant,POINT (3.0530602 48.8178928997375),22852
44,3.0530602,48.8178928997375,Carrefour Market,Carrefour,,yes,yes,yes,,,77320.0,Mouroux,fuel,,Station de carburant,POINT (3.0530602 48.8178928997375),22853
44,3.0530602,48.8178928997375,Carrefour Market,Carrefour,,yes,yes,yes,,,77320.0,Mouroux,fuel,,Station de carburant,POINT (3.0530602 48.8178928997375),22978
45,2.405997,48.6581414997771,Total,Total,,yes,,yes,yes,,91521.0,Ris-Orangis,fuel,,Station de carburant,POINT (2.405997 48.6581414997771),13672
45,2.405997,48.6581414997771,Total,Total,,yes,,yes,yes,,91521.0,Ris-Orangis,fuel,,Station de carburant,POINT (2.405997 48.6581414997771),13797
45,2.405997,48.6581414997771,Total,Total,,yes,,yes,yes,,91521.0,Ris-Orangis,fuel,,Station de carburant,POINT (2.405997 48.6581414997771),13798
45,2.405997,48.6581414997771,Total,Total,,yes,,yes,yes,,91521.0,Ris-Orangis,fuel,,Station de carburant,POINT (2.405997 48.6581414997771),13924
46,1.8529781,48.912661899714,Station-service ACR,,,yes,yes,yes,,,78380.0,Maule,fuel,,Station de carburant,POINT (1.8529781 48.912661899714),5957
46,1.8529781,48.912661899714,Station-service ACR,,,yes,yes,yes,,,78380.0,Maule,fuel,,Station de carburant,POINT (1.8529781 48.912661899714),5958
46,1.8529781,48.912661899714,Station-service ACR,,,yes,yes,yes,,,78380.0,Maule,fuel,,Station de carburant,POINT (1.8529781 48.912661899714),6083
46,1.8529781,48.912661899714,Station-service ACR,,,yes,yes,yes,,,78380.0,Maule,fuel,,Station de carburant,POINT (1.8529781 48.912661899714),6084
47,2.3698437,48.8787211997224,Esso Express,Esso Express,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3698437 48.8787211997224),13143
47,2.3698437,48.8787211997224,Esso Express,Esso Express,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3698437 48.8787211997224),13144
47,2.3698437,48.8787211997224,Esso Express,Esso Express,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3698437 48.8787211997224),13269
47,2.3698437,48.8787211997224,Esso Express,Esso Express,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3698437 48.8787211997224),13270
47,2.3698437,48.8787211997224,Esso Express,Esso Express,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3698437 48.8787211997224),13395
47,2.3698437,48.8787211997224,Esso Express,Esso Express,,yes,,yes,yes,,75056.0,Paris,fuel,,Station de carburant,POINT (2.3698437 48.8787211997224),13396
48,2.4408666,48.7123153997637,Auchan,Auchan,,yes,,yes,yes,,91421.0,Montgeron,fuel,,Station de carburant,POINT (2.4408666 48.7123153997637),14170
48,2.4408666,48.7123153997637,Auchan,Auchan,,yes,,yes,yes,,91421.0,Montgeron,fuel,,Station de carburant,POINT (2.4408666 48.7123153997637),14295
48,2.4408666,48.7123153997637,Auchan,Auchan,,yes,,yes,yes,,91421.0,Montgeron,fuel,,Station de carburant,POINT (2.4408666 48.7123153997637),14296
48,2.4408666,48.7123153997637,Auchan,Auchan,,yes,,yes,yes,,91421.0,Montgeron,fuel,,Station de carburant,POINT (2.4408666 48.7123153997637),14422
49,2.6407967,48.8744127997235,Carrefour,Carrefour,,yes,yes,yes,yes,,77479.0,Vaires-sur-Marne,fuel,,Station de carburant,POINT (2.6407967 48.8744127997235),16924
49,2.6407967,48.8744127997235,Carrefour,Carrefour,,yes,yes,yes,yes,,77479.0,Vaires-sur-Marne,fuel,,Station de carburant,POINT (2.6407967 48.8744127997235),17049
49,2.6407967,48.8744127997235,Carrefour,Carrefour,,yes,yes,yes,yes,,77479.0,Vaires-sur-Marne,fuel,,Station de carburant,POINT (2.6407967 48.8744127997235),17050
49,2.6407967,48.8744127997235,Carrefour,Carrefour,,yes,yes,yes,yes,,77479.0,Vaires-sur-Marne,fuel,,Station de carburant,POINT (2.6407967 48.8744127997235),17175
49,2.6407967,48.8744127997235,Carrefour,Carrefour,,yes,yes,yes,yes,,77479.0,Vaires-sur-Marne,fuel,,Station de carburant,POINT (2.6407967 48.8744127997235),17176
50,2.3051655,48.8204343997369,BP,BP,,yes,,yes,yes,,92046.0,Malakoff,fuel,,Station de carburant,POINT (2.3051655 48.8204343997369),12268
50,2.3051655,48.8204343997369,BP,BP,,yes,,yes,yes,,92046.0,Malakoff,fuel,,Station de carburant,POINT (2.3051655 48.8204343997369),12393
50,2.3051655,48.8204343997369,BP,BP,,yes,,yes,yes,,92046.0,Malakoff,fuel,,Station de carburant,POINT (2.3051655 48.8204343997369),12394
50,2.3051655,48.8204343997369,BP,BP,,yes,,yes,yes,,92046.0,Malakoff,fuel,,Station de carburant,POINT (2.3051655 48.8204343997369),12520
51,2.1272386,48.7649490997506,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,78117.0,Buc,fuel,,Station de carburant,POINT (2.1272386 48.7649490997506),9754
51,2.1272386,48.7649490997506,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,78117.0,Buc,fuel,,Station de carburant,POINT (2.1272386 48.7649490997506),9880
51,2.1272386,48.7649490997506,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,78117.0,Buc,fuel,,Station de carburant,POINT (2.1272386 48.7649490997506),9881
51,2.1272386,48.7649490997506,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,78117.0,Buc,fuel,,Station de carburant,POINT (2.1272386 48.7649490997506),10006
52,2.0687252,48.6466699997799,Total,Total,,yes,,yes,yes,,91338.0,Limours,fuel,,Station de carburant,POINT (2.0687252 48.6466699997799),9011
52,2.0687252,48.6466699997799,Total,Total,,yes,,yes,yes,,91338.0,Limours,fuel,,Station de carburant,POINT (2.0687252 48.6466699997799),9012
52,2.0687252,48.6466699997799,Total,Total,,yes,,yes,yes,,91338.0,Limours,fuel,,Station de carburant,POINT (2.0687252 48.6466699997799),9137
52,2.0687252,48.6466699997799,Total,Total,,yes,,yes,yes,,91338.0,Limours,fuel,,Station de carburant,POINT (2.0687252 48.6466699997799),9138
52,2.0687252,48.6466699997799,Total,Total,,yes,,yes,yes,,91338.0,Limours,fuel,,Station de carburant,POINT (2.0687252 48.6466699997799),9263
53,2.3590831,48.9924624996942,Total,Total,,yes,,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.3590831 48.9924624996942),13004
53,2.3590831,48.9924624996942,Total,Total,,yes,,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.3590831 48.9924624996942),13005
53,2.3590831,48.9924624996942,Total,Total,,yes,,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.3590831 48.9924624996942),13130
53,2.3590831,48.9924624996942,Total,Total,,yes,,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.3590831 48.9924624996942),13131
53,2.3590831,48.9924624996942,Total,Total,,yes,,yes,yes,,95539.0,Saint-Brice-sous-Forêt,fuel,,Station de carburant,POINT (2.3590831 48.9924624996942),13257
54,2.525303,48.8555128997282,Total Access,Total Access,,yes,,yes,yes,,93050.0,Neuilly-sur-Marne,fuel,,Station de carburant,POINT (2.525303 48.8555128997282),15288
54,2.525303,48.8555128997282,Total Access,Total Access,,yes,,yes,yes,,93050.0,Neuilly-sur-Marne,fuel,,Station de carburant,POINT (2.525303 48.8555128997282),15413
54,2.525303,48.8555128997282,Total Access,Total Access,,yes,,yes,yes,,93050.0,Neuilly-sur-Marne,fuel,,Station de carburant,POINT (2.525303 48.8555128997282),15414
54,2.525303,48.8555128997282,Total Access,Total Access,,yes,,yes,yes,,93050.0,Neuilly-sur-Marne,fuel,,Station de carburant,POINT (2.525303 48.8555128997282),15540
55,2.9106161,48.8597348997271,,Esso,,yes,yes,yes,,,77142.0,Crécy-la-Chapelle,fuel,,Station de carburant,POINT (2.9106161 48.8597348997271),20705
55,2.9106161,48.8597348997271,,Esso,,yes,yes,yes,,,77142.0,Crécy-la-Chapelle,fuel,,Station de carburant,POINT (2.9106161 48.8597348997271),20706
55,2.9106161,48.8597348997271,,Esso,,yes,yes,yes,,,77142.0,Crécy-la-Chapelle,fuel,,Station de carburant,POINT (2.9106161 48.8597348997271),20831
55,2.9106161,48.8597348997271,,Esso,,yes,yes,yes,,,77142.0,Crécy-la-Chapelle,fuel,,Station de carburant,POINT (2.9106161 48.8597348997271),20832
55,2.9106161,48.8597348997271,,Esso,,yes,yes,yes,,,77142.0,Crécy-la-Chapelle,fuel,,Station de carburant,POINT (2.9106161 48.8597348997271),20957
55,2.9106161,48.8597348997271,,Esso,,yes,yes,yes,,,77142.0,Crécy-la-Chapelle,fuel,,Station de carburant,POINT (2.9106161 48.8597348997271),20958
56,2.3392616,48.9630412997015,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,95427.0,Montmagny,fuel,,Station de carburant,POINT (2.3392616 48.9630412997015),12756
56,2.3392616,48.9630412997015,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,95427.0,Montmagny,fuel,,Station de carburant,POINT (2.3392616 48.9630412997015),12881
56,2.3392616,48.9630412997015,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,95427.0,Montmagny,fuel,,Station de carburant,POINT (2.3392616 48.9630412997015),12882
56,2.3392616,48.9630412997015,Intermarché,Intermarché,Groupement des Mousquetaires,yes,yes,yes,yes,,95427.0,Montmagny,fuel,,Station de carburant,POINT (2.3392616 48.9630412997015),13008
57,1.8717406,49.0875211996707,Agence Gay,Renault,,,,,,,95040.0,Avernes,fuel,,Station de carburant,POINT (1.8717406 49.0875211996707),6190
57,1.8717406,49.0875211996707,Agence Gay,Renault,,,,,,,95040.0,Avernes,fuel,,Station de carburant,POINT (1.8717406 49.0875211996707),6191
57,1.8717406,49.0875211996707,Agence Gay,Renault,,,,,,,95040.0,Avernes,fuel,,Station de carburant,POINT (1.8717406 49.0875211996707),6316
57,1.8717406,49.0875211996707,Agence Gay,Renault,,,,,,,95040.0,Avernes,fuel,,Station de carburant,POINT (1.8717406 49.0875211996707),6317
57,1.8717406,49.0875211996707,Agence Gay,Renault,,,,,,,95040.0,Avernes,fuel,,Station de carburant,POINT (1.8717406 49.0875211996707),6442
58,2.2152312,48.711081099764,,,,,,,,,91477.0,Palaiseau,fuel,,Station de carburant,POINT (2.2152312 48.711081099764),11020
58,2.2152312,48.711081099764,,,,,,,,,91477.0,Palaiseau,fuel,,Station de carburant,POINT (2.2152312 48.711081099764),11146
58,2.2152312,48.711081099764,,,,,,,,,91477.0,Palaiseau,fuel,,Station de carburant,POINT (2.2152312 48.711081099764),11147
58,2.2152312,48.711081099764,,,,,,,,,91477.0,Palaiseau,fuel,,Station de carburant,POINT (2.2152312 48.711081099764),11272
59,1.7095483,48.8344820997334,Auchan,Auchan,,yes,,yes,yes,,78465.0,Orgerus,fuel,,Station de carburant,POINT (1.7095483 48.8344820997334),3950
59,1.7095483,48.8344820997334,Auchan,Auchan,,yes,,yes,yes,,78465.0,Orgerus,fuel,,Station de carburant,POINT (1.7095483 48.8344820997334),3951
59,1.7095483,48.8344820997334,Auchan,Auchan,,yes,,yes,yes,,78465.0,Orgerus,fuel,,Station de carburant,POINT (1.7095483 48.8344820997334),4076
59,1.7095483,48.8344820997334,Auchan,Auchan,,yes,,yes,yes,,78465.0,Orgerus,fuel,,Station de carburant,POINT (1.7095483 48.8344820997334),4077
59,1.7095483,48.8344820997334,Auchan,Auchan,,yes,,yes,yes,,78465.0,Orgerus,fuel,,Station de carburant,POINT (1.7095483 48.8344820997334),4202
60,2.1527959,48.8046729997408,BP,BP,,yes,,yes,yes,,78646.0,Versailles,fuel,,Station de carburant,POINT (2.1527959 48.8046729997408),10127
60,2.1527959,48.8046729997408,BP,BP,,yes,,yes,yes,,78646.0,Versailles,fuel,,Station de carburant,POINT (2.1527959 48.8046729997408),10128
60,2.1527959,48.8046729997408,BP,BP,,yes,,yes,yes,,78646.0,Versailles,fuel,,Station de carburant,POINT (2.1527959 48.8046729997408),10253
60,2.1527959,48.8046729997408,BP,BP,,yes,,yes,yes,,78646.0,Versailles,fuel,,Station de carburant,POINT (2.1527959 48.8046729997408),10254
60,2.1527959,48.8046729997408,BP,BP,,yes,,yes,yes,,78646.0,Versailles,fuel,,Station de carburant,POINT (2.1527959 48.8046729997408),10379
60,2.1527959,48.8046729997408,BP,BP,,yes,,yes,yes,,78646.0,Versailles,fuel,,Station de carburant,POINT (2.1527959 48.8046729997408),10380
61,2.3862351,48.9093093997148,,Total,,yes,,yes,yes,,93001.0,Aubervilliers,fuel,,Station de carburant,POINT (2.3862351 48.9093093997148),13392
61,2.3862351,48.9093093997148,,Total,,yes,,yes,yes,,93001.0,Aubervilliers,fuel,,Station de carburant,POINT (2.3862351 48.9093093997148),13517
61,2.3862351,48.9093093997148,,Total,,yes,,yes,yes,,93001.0,Aubervilliers,fuel,,Station de carburant,POINT (2.3862351 48.9093093997148),13518
61,2.3862351,48.9093093997148,,Total,,yes,,yes,yes,,93001.0,Aubervilliers,fuel,,Station de carburant,POINT (2.3862351 48.9093093997148),13644
62,2.4319132,48.940738599707,Esso Express,Esso Express,Esso,yes,,yes,yes,,93007.0,Le Blanc-Mesnil,fuel,,Station de carburant,POINT (2.4319132 48.940738599707),14018
62,2.4319132,48.940738599707,Esso Express,Esso Express,Esso,yes,,yes,yes,,93007.0,Le Blanc-Mesnil,fuel,,Station de carburant,POINT (2.4319132 48.940738599707),14019
62,2.4319132,48.940738599707,Esso Express,Esso Express,Esso,yes,,yes,yes,,93007.0,Le Blanc-Mesnil,fuel,,Station de carburant,POINT (2.4319132 48.940738599707),14144
