,X,Y,name,access,changing_table,wheelchair,drinking_water,com_insee,com_nom,Type,type,Type_détaillé,geometry,0
1244,2.3387718,48.8391877997322,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3387718 48.8391877997322),13022
1245,2.3418015,48.8382646997324,Missing,Missing,Missing,Missing,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3418015 48.8382646997324),12770
1245,2.3418015,48.8382646997324,Missing,Missing,Missing,Missing,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3418015 48.8382646997324),12895
1245,2.3418015,48.8382646997324,Missing,Missing,Missing,Missing,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3418015 48.8382646997324),12896
1245,2.3418015,48.8382646997324,Missing,Missing,Missing,Missing,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3418015 48.8382646997324),13022
1246,2.36673,48.8499182997295,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.36673 48.8499182997295),13146
1246,2.36673,48.8499182997295,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.36673 48.8499182997295),13147
1246,2.36673,48.8499182997295,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.36673 48.8499182997295),13272
1246,2.36673,48.8499182997295,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.36673 48.8499182997295),13273
1246,2.36673,48.8499182997295,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.36673 48.8499182997295),13399
1247,2.2805931,48.8411791997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2805931 48.8411791997317),11887
1247,2.2805931,48.8411791997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2805931 48.8411791997317),11888
1247,2.2805931,48.8411791997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2805931 48.8411791997317),12013
1247,2.2805931,48.8411791997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2805931 48.8411791997317),12014
1247,2.2805931,48.8411791997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2805931 48.8411791997317),12139
1247,2.2805931,48.8411791997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2805931 48.8411791997317),12140
1248,1.8601602,48.9669996997005,Missing,customers,yes,yes,Missing,78029.0,aubergenville,toilets,toilettes_publiques,Gratuit,POINT (1.8601602 48.9669996997005),6077
1248,1.8601602,48.9669996997005,Missing,customers,yes,yes,Missing,78029.0,aubergenville,toilets,toilettes_publiques,Gratuit,POINT (1.8601602 48.9669996997005),6078
1248,1.8601602,48.9669996997005,Missing,customers,yes,yes,Missing,78029.0,aubergenville,toilets,toilettes_publiques,Gratuit,POINT (1.8601602 48.9669996997005),6203
1248,1.8601602,48.9669996997005,Missing,customers,yes,yes,Missing,78029.0,aubergenville,toilets,toilettes_publiques,Gratuit,POINT (1.8601602 48.9669996997005),6204
1249,2.8533095,48.3641289998496,relais moret sur loing 1,Missing,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,toilets,toilettes_erp,Missing,POINT (2.8533095 48.3641289998496),20004
1249,2.8533095,48.3641289998496,relais moret sur loing 1,Missing,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,toilets,toilettes_erp,Missing,POINT (2.8533095 48.3641289998496),20005
1249,2.8533095,48.3641289998496,relais moret sur loing 1,Missing,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,toilets,toilettes_erp,Missing,POINT (2.8533095 48.3641289998496),20130
1249,2.8533095,48.3641289998496,relais moret sur loing 1,Missing,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,toilets,toilettes_erp,Missing,POINT (2.8533095 48.3641289998496),20131
1249,2.8533095,48.3641289998496,relais moret sur loing 1,Missing,Missing,Missing,Missing,77316.0,moret-loing-et-orvanne,toilets,toilettes_erp,Missing,POINT (2.8533095 48.3641289998496),20257
1250,2.349467,48.8287603997348,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.349467 48.8287603997348),12897
1250,2.349467,48.8287603997348,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.349467 48.8287603997348),13022
1250,2.349467,48.8287603997348,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.349467 48.8287603997348),13023
1250,2.349467,48.8287603997348,Missing,Missing,no,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.349467 48.8287603997348),13149
1251,2.3656944,48.823912199736,Missing,permissive,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3656944 48.823912199736),13149
1251,2.3656944,48.823912199736,Missing,permissive,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3656944 48.823912199736),13150
1251,2.3656944,48.823912199736,Missing,permissive,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3656944 48.823912199736),13275
1251,2.3656944,48.823912199736,Missing,permissive,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3656944 48.823912199736),13276
1252,2.2546068,48.8412228997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.2546068 48.8412228997317),11509
1252,2.2546068,48.8412228997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.2546068 48.8412228997317),11510
1252,2.2546068,48.8412228997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.2546068 48.8412228997317),11635
1252,2.2546068,48.8412228997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.2546068 48.8412228997317),11636
1252,2.2546068,48.8412228997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.2546068 48.8412228997317),11761
1252,2.2546068,48.8412228997317,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Missing,POINT (2.2546068 48.8412228997317),11762
1253,2.3377425,48.8453225997307,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3377425 48.8453225997307),12643
1253,2.3377425,48.8453225997307,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3377425 48.8453225997307),12769
1253,2.3377425,48.8453225997307,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3377425 48.8453225997307),12770
1253,2.3377425,48.8453225997307,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3377425 48.8453225997307),12895
1253,2.3377425,48.8453225997307,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3377425 48.8453225997307),12896
1254,2.2946849,48.8677665997251,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2946849 48.8677665997251),12136
1254,2.2946849,48.8677665997251,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2946849 48.8677665997251),12137
1254,2.2946849,48.8677665997251,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2946849 48.8677665997251),12262
1254,2.2946849,48.8677665997251,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2946849 48.8677665997251),12263
1254,2.2946849,48.8677665997251,Missing,Missing,Missing,Missing,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.2946849 48.8677665997251),12389
1255,2.3601684,48.8685809997249,guimi house,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3601684 48.8685809997249),13018
1255,2.3601684,48.8685809997249,guimi house,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3601684 48.8685809997249),13019
1255,2.3601684,48.8685809997249,guimi house,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3601684 48.8685809997249),13144
1255,2.3601684,48.8685809997249,guimi house,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3601684 48.8685809997249),13145
1255,2.3601684,48.8685809997249,guimi house,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3601684 48.8685809997249),13270
1255,2.3601684,48.8685809997249,guimi house,customers,Missing,yes,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3601684 48.8685809997249),13271
1256,2.3591392,48.8649492997258,napoli caffè,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3591392 48.8649492997258),13019
1256,2.3591392,48.8649492997258,napoli caffè,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3591392 48.8649492997258),13144
1256,2.3591392,48.8649492997258,napoli caffè,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3591392 48.8649492997258),13145
1256,2.3591392,48.8649492997258,napoli caffè,customers,no,no,Missing,75056.0,paris,toilets,toilettes_erp,Missing,POINT (2.3591392 48.8649492997258),13271
1257,2.3661248,48.8494780997297,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3661248 48.8494780997297),13146
1257,2.3661248,48.8494780997297,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3661248 48.8494780997297),13147
1257,2.3661248,48.8494780997297,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3661248 48.8494780997297),13272
1257,2.3661248,48.8494780997297,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3661248 48.8494780997297),13273
1257,2.3661248,48.8494780997297,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3661248 48.8494780997297),13399
1258,2.1684855,48.7095515997644,l’at home,Missing,Missing,yes,Missing,91272.0,gif-sur-yvette,toilets,toilettes_erp,Missing,POINT (2.1684855 48.7095515997644),10390
1258,2.1684855,48.7095515997644,l’at home,Missing,Missing,yes,Missing,91272.0,gif-sur-yvette,toilets,toilettes_erp,Missing,POINT (2.1684855 48.7095515997644),10391
1258,2.1684855,48.7095515997644,l’at home,Missing,Missing,yes,Missing,91272.0,gif-sur-yvette,toilets,toilettes_erp,Missing,POINT (2.1684855 48.7095515997644),10516
1258,2.1684855,48.7095515997644,l’at home,Missing,Missing,yes,Missing,91272.0,gif-sur-yvette,toilets,toilettes_erp,Missing,POINT (2.1684855 48.7095515997644),10517
1258,2.1684855,48.7095515997644,l’at home,Missing,Missing,yes,Missing,91272.0,gif-sur-yvette,toilets,toilettes_erp,Missing,POINT (2.1684855 48.7095515997644),10642
1259,2.3568242,48.7460992997553,Missing,Missing,Missing,Missing,Missing,94065.0,rungis,toilets,toilettes_publiques,Gratuit,POINT (2.3568242 48.7460992997553),13032
1259,2.3568242,48.7460992997553,Missing,Missing,Missing,Missing,Missing,94065.0,rungis,toilets,toilettes_publiques,Gratuit,POINT (2.3568242 48.7460992997553),13033
1259,2.3568242,48.7460992997553,Missing,Missing,Missing,Missing,Missing,94065.0,rungis,toilets,toilettes_publiques,Gratuit,POINT (2.3568242 48.7460992997553),13158
1259,2.3568242,48.7460992997553,Missing,Missing,Missing,Missing,Missing,94065.0,rungis,toilets,toilettes_publiques,Gratuit,POINT (2.3568242 48.7460992997553),13159
1259,2.3568242,48.7460992997553,Missing,Missing,Missing,Missing,Missing,94065.0,rungis,toilets,toilettes_publiques,Gratuit,POINT (2.3568242 48.7460992997553),13284
1260,2.3252344,48.8830988997213,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3252344 48.8830988997213),12513
1260,2.3252344,48.8830988997213,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3252344 48.8830988997213),12638
1260,2.3252344,48.8830988997213,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3252344 48.8830988997213),12639
1260,2.3252344,48.8830988997213,Missing,yes,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3252344 48.8830988997213),12765
1261,2.0840496,48.9037935997162,total,Missing,Missing,Missing,Missing,78551.0,saint-germain-en-laye,toilets,toilettes_erp,Missing,POINT (2.0840496 48.9037935997162),9108
1261,2.0840496,48.9037935997162,total,Missing,Missing,Missing,Missing,78551.0,saint-germain-en-laye,toilets,toilettes_erp,Missing,POINT (2.0840496 48.9037935997162),9109
1261,2.0840496,48.9037935997162,total,Missing,Missing,Missing,Missing,78551.0,saint-germain-en-laye,toilets,toilettes_erp,Missing,POINT (2.0840496 48.9037935997162),9234
1261,2.0840496,48.9037935997162,total,Missing,Missing,Missing,Missing,78551.0,saint-germain-en-laye,toilets,toilettes_erp,Missing,POINT (2.0840496 48.9037935997162),9235
1261,2.0840496,48.9037935997162,total,Missing,Missing,Missing,Missing,78551.0,saint-germain-en-laye,toilets,toilettes_erp,Missing,POINT (2.0840496 48.9037935997162),9360
1261,2.0840496,48.9037935997162,total,Missing,Missing,Missing,Missing,78551.0,saint-germain-en-laye,toilets,toilettes_erp,Missing,POINT (2.0840496 48.9037935997162),9361
1262,2.2962476,48.7303324997592,Missing,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_publiques,Missing,POINT (2.2962476 48.7303324997592),12152
1262,2.2962476,48.7303324997592,Missing,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_publiques,Missing,POINT (2.2962476 48.7303324997592),12277
1262,2.2962476,48.7303324997592,Missing,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_publiques,Missing,POINT (2.2962476 48.7303324997592),12278
1262,2.2962476,48.7303324997592,Missing,Missing,Missing,Missing,Missing,91377.0,massy,toilets,toilettes_publiques,Missing,POINT (2.2962476 48.7303324997592),12404
1263,2.4719794,48.4401502998309,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4719794 48.4401502998309),14578
1263,2.4719794,48.4401502998309,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4719794 48.4401502998309),14704
1263,2.4719794,48.4401502998309,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4719794 48.4401502998309),14705
1263,2.4719794,48.4401502998309,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4719794 48.4401502998309),14830
1263,2.4719794,48.4401502998309,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4719794 48.4401502998309),14831
1264,2.4727887,48.4429096998302,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4727887 48.4429096998302),14703
1264,2.4727887,48.4429096998302,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4727887 48.4429096998302),14704
1264,2.4727887,48.4429096998302,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4727887 48.4429096998302),14829
1264,2.4727887,48.4429096998302,Missing,Missing,Missing,no,Missing,91180.0,courances,toilets,toilettes_publiques,Missing,POINT (2.4727887 48.4429096998302),14830
1265,2.278903,48.8405976997319,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.278903 48.8405976997319),11887
1265,2.278903,48.8405976997319,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.278903 48.8405976997319),11888
1265,2.278903,48.8405976997319,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.278903 48.8405976997319),12013
1265,2.278903,48.8405976997319,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.278903 48.8405976997319),12014
1265,2.278903,48.8405976997319,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.278903 48.8405976997319),12139
1265,2.278903,48.8405976997319,Missing,Missing,Missing,no,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.278903 48.8405976997319),12140
1266,2.4113072,48.8514133997292,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4113072 48.8514133997292),13776
1266,2.4113072,48.8514133997292,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4113072 48.8514133997292),13777
1266,2.4113072,48.8514133997292,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4113072 48.8514133997292),13902
1266,2.4113072,48.8514133997292,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4113072 48.8514133997292),13903
1266,2.4113072,48.8514133997292,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.4113072 48.8514133997292),14028
1267,2.3717917,48.8474341997302,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3717917 48.8474341997302),13147
1267,2.3717917,48.8474341997302,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3717917 48.8474341997302),13272
1267,2.3717917,48.8474341997302,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3717917 48.8474341997302),13273
1267,2.3717917,48.8474341997302,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3717917 48.8474341997302),13398
1267,2.3717917,48.8474341997302,Missing,Missing,Missing,yes,Missing,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3717917 48.8474341997302),13399
1268,2.3877347,48.8659612997256,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3877347 48.8659612997256),13397
1268,2.3877347,48.8659612997256,Missing,Missing,no,yes,yes,75056.0,paris,toilets,toilettes_publiques,Gratuit,POINT (2.3877347 48.8659612997256),13522
